1;
75;21611
75;
;21621
75;21632
;
75;21643
75;2
1653;
75;21663
;
;
75;21673
75;21
684;
75;21694
7;
5;21705
75;21715
;
75;21726
75;217
36;
75;21746
75;
;21756
75;21767
;
75;21778
75;
21788;
75;21798
;
;
75;21809
75;21
819;
75;21830
7;
5;21840
75;218
51;
75;21861
75;
;21871
75;21881
;
75;21892
75;2
1903;
75;21913
;
;
75;21923
75;21
934;
75;21944
7;
5;21954
75;2196
5;
75;21976
75;
;21986
75;21996
75;
;22006
75;22017
;
75;22027
75;2
2038;
75;22048
;
;
75;22059
75;22
69;
75;22079
7;
5;22089
75;2210
0;
75;22111
75;
;22121
75;22131
;
75;22141
75;2
2152;
75;22163
;
75;22173
75;22
183;
75;22194
7;
5;22204
75;22214
7;
5;22224
75;2223
6;
75;22246
75;
;22256
75;22266
;
75;22277
75;2
2287;
75;22298
;
75;22308
75;22
319;
75;22329
7;
5;22339
75;2234
9;
75;22360
75;
22371;
75;22381
;
75;22391
75;2
2402;
75;22412
;
75;22422
75;22433
;
75;22444
75;22
454;
75;22464
7;
5;22474
75;
22484;
75;22496
75;
22506;
75;22516
;
75;
